ID,Smiles,Target Name,Ki,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi
CHEMBL2057455,COc1cc2c(c(OC)c1)CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,Dopamine D1 receptor,2.5,341.162708216,341.4070000000001,5.0,1.0,3.0,1.0,5.0,25.0,48.0,5.0,0.0,0.4,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,147.29107504459543,51.160000000000004,3.073500000000002,94.76380000000005,14.834350533085827,8.518363200215202,5.413802992625397,5.413802992625397,4.10976950713181,14.834350533085827,8.518363200215202,5.413802992625397,5.413802992625397,4.10976950713181,-2.4,16.0892578125,6.151961126473195,2.5901984042752444,3.959219544652206
CHEMBL2298805,COc1ccccc1N1CCN(CCOc2ccc3nn[nH]c3c2)CC1,Dopamine D1 receptor,1000.0,353.18517497600004,353.42600000000004,7.0,1.0,6.0,1.0,6.0,26.0,49.0,7.0,0.0,0.3684210526315789,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,152.05104682368054,66.50999999999999,2.1674999999999995,101.03070000000004,14.889443534374228,8.872515079758879,4.770597127408841,4.770597127408841,3.3104223458732274,14.889443534374228,8.872515079758879,4.770597127408841,4.770597127408841,3.3104223458732274,-2.8000000000000003,16.656791562263273,7.613906779402336,3.573620199616629,4.8778176230387675
CHEMBL2298803,c1ccc(N2CCN(CCOc3ccc4nn[nH]c4c3)CC2)cc1,Dopamine D1 receptor,1000.0,323.174610292,323.40000000000015,6.0,1.0,5.0,1.0,5.0,24.0,45.0,6.0,0.0,0.3333333333333333,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,140.572559479777,57.28,2.1589,94.47870000000002,13.558545513099991,8.343475977396416,4.466080811774324,4.466080811774324,3.075507893129865,13.558545513099991,8.343475977396416,4.466080811774324,4.466080811774324,3.075507893129865,-2.599999999999999,14.958720773985492,6.8824124206676505,3.331742553364176,4.289670235507374
CHEMBL2298801,O=c1[nH]c2ccc(OCCN3CCN(c4cccc(Cl)c4)CC3)cc2[nH]1,Dopamine D1 receptor,1000.0,372.13530359200007,372.85600000000005,6.0,2.0,5.0,2.0,4.0,26.0,47.0,7.0,0.0,0.3157894736842105,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,155.88079268894649,64.36000000000001,2.7106000000000003,104.51940000000003,15.128909762401994,9.12801683916519,4.944413320565056,4.944413320565056,3.4810643727312924,14.372980816383539,8.75005236615596,4.709316217777317,4.709316217777317,3.2965359935036633,-2.4399999999999995,16.99798083901873,7.433364703800864,3.8648943001609464,4.859699646332508
CHEMBL2299004,COc1ccc(N2CCN(CCOc3ccc4[nH]c(=O)[nH]c4c3)CC2)cc1,Dopamine D1 receptor,1000.0,368.184840628,368.4370000000001,7.0,2.0,6.0,2.0,5.0,27.0,51.0,7.0,0.0,0.35,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,157.0560138059683,73.59,2.0658,106.06140000000002,15.403264633838175,9.173442565347143,4.973538567080119,4.973538567080119,3.4167527628769987,15.403264633838175,9.173442565347143,4.973538567080119,4.973538567080119,3.4167527628769987,-2.9299999999999997,17.482147002483266,7.7532985481723244,4.08527675514316,5.020159443455135
CHEMBL2299003,COc1cccc(N2CCN(CCOc3ccc4[nH]c(=O)[nH]c4c3)CC2)c1,Dopamine D1 receptor,1000.0,368.184840628,368.43700000000007,7.0,2.0,6.0,2.0,5.0,27.0,51.0,7.0,0.0,0.35,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,157.0560138059683,73.59,2.0657999999999994,106.06140000000003,15.403264633838175,9.173442565347143,4.954436873621818,4.954436873621818,3.4308954655053463,15.403264633838175,9.173442565347143,4.954436873621818,4.954436873621818,3.4308954655053463,-2.9299999999999997,17.482147002483266,7.7532985481723244,4.08527675514316,5.020159443455135
CHEMBL2299001,O=c1[nH]c2ccc(OCCN3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2[nH]1,Dopamine D1 receptor,1000.0,406.161660572,406.4080000000001,6.0,2.0,5.0,2.0,4.0,29.0,50.0,9.0,0.0,0.35,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,164.4390747852401,64.36000000000001,3.0760000000000014,104.51140000000002,15.628909762401992,9.378016839165188,5.074596618719471,5.074596618719471,3.5026486812981825,15.628909762401992,9.378016839165188,5.074596618719471,5.074596618719471,3.5026486812981825,-2.939999999999999,19.379623021690414,7.823917488187127,4.559818852704598,5.228433499099223
CHEMBL2298829,COc1ccccc1N1CCN(CCOc2ccc3[nH]c(=S)[nH]c3c2)CC1,Dopamine D1 receptor,1000.0,384.161997008,384.50500000000005,6.0,2.0,6.0,2.0,5.0,27.0,51.0,7.0,0.0,0.35,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,163.2532719531294,56.52,3.4350900000000015,110.62540000000004,16.2197612147659,9.587673919954714,5.165949559618655,5.165949559618655,3.7173535773812962,15.403264633838175,9.17942562949085,4.961825414386723,4.961825414386723,3.497440374567573,-2.51,17.881557312219492,8.019847414082713,4.091759167411262,5.311383747043531
CHEMBL2298815,Clc1ccc(N2CCN(CCCc3ccc4nc[nH]c4c3)CC2)cc1,Dopamine D1 receptor,1000.0,354.161124416,354.88500000000005,4.0,1.0,5.0,1.0,3.0,25.0,48.0,5.0,0.0,0.35,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,152.97066747379242,35.16,3.9711000000000025,104.51970000000003,15.0440838273504,9.30512762679174,5.24048630064772,5.24048630064772,3.652609488481155,14.288154881331945,8.927163153782512,4.988509985308236,4.988509985308236,3.5266213308114125,-2.04,16.429607147181514,7.460630412484023,3.967320014278708,4.903009069897091
CHEMBL3325912,Cc1ccc(-c2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)cc1,Dopamine D1 receptor,1000.0,343.19361442,343.4700000000002,2.0,1.0,2.0,1.0,2.0,26.0,51.0,2.0,0.0,0.25,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,155.28348048687485,23.47,4.9874200000000055,107.76580000000004,15.443950764835073,9.279179221478504,5.454570679219295,5.454570679219295,3.9374098215565883,15.443950764835073,9.279179221478504,5.454570679219295,5.454570679219295,3.9374098215565883,-2.579999999999999,16.86523824941649,6.9688291957083575,3.2504007443765994,4.520421719427343
CHEMBL3325913,Cc1cccc(-c2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)c1,Dopamine D1 receptor,216.0,343.19361442,343.4700000000002,2.0,1.0,2.0,1.0,2.0,26.0,51.0,2.0,0.0,0.25,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,155.28348048687485,23.47,4.9874200000000055,107.76580000000004,15.443950764835073,9.279179221478504,5.421077030165406,5.421077030165406,4.016888041894581,15.443950764835073,9.279179221478504,5.421077030165406,5.421077030165406,4.016888041894581,-2.579999999999999,16.86523824941649,6.9688291957083575,3.2504007443765994,4.520421719427343
CHEMBL3325914,Cc1ccccc1-c1cc2c(cc1O)C(c1ccccc1)CN(C)CC2,Dopamine D1 receptor,912.0,343.1936144200001,343.47000000000014,2.0,1.0,2.0,1.0,2.0,26.0,51.0,2.0,0.0,0.25,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,155.28348048687488,23.47,4.987420000000005,107.76580000000004,15.443950764835073,9.285162285622212,5.527238051546641,5.527238051546641,4.063899480710304,15.443950764835073,9.285162285622212,5.527238051546641,5.527238051546641,4.063899480710304,-2.579999999999999,16.86523824941649,6.9688291957083575,3.129847480621976,4.520421719427343
CHEMBL3325922,CN1CCc2ccc(N(C)C)cc2C(c2ccccc2)C1,Dopamine D1 receptor,1000.0,280.193948768,280.415,2.0,0.0,2.0,0.0,2.0,21.0,45.0,2.0,0.0,0.3684210526315789,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,127.55692831321477,6.48,3.3724000000000025,90.25500000000005,13.211899957266194,7.685572540765835,4.480318406868714,4.480318406868714,3.195490522226522,13.211899957266194,7.685572540765835,4.480318406868714,4.480318406868714,3.195490522226522,-1.7999999999999994,14.150516197935207,5.903565633086268,2.9556248607707722,3.978023862693374
CHEMBL3671300,Cc1ncnc(C)c1-c1ccc(Oc2nccc3n[nH]cc23)cc1C#N,Dopamine D1 receptor,391.0,342.122909068,342.3620000000001,7.0,1.0,3.0,1.0,6.0,26.0,40.0,7.0,0.0,0.10526315789473684,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,148.8844132307307,100.37,3.6957200000000014,95.61970000000002,14.185768152291036,7.961878355035579,4.146168158686434,4.146168158686434,2.917066568928965,14.185768152291036,7.961878355035579,4.146168158686434,4.146168158686434,2.917066568928965,-3.79,15.721146118735113,6.256824241301052,2.6341137502679417,3.7832480052591464
CHEMBL3671307,Cc1cc(Oc2nccc3n[nH]cc23)ccc1-c1cn[nH]c(=O)c1C,Dopamine D1 receptor,123.0,333.12257472,333.3510000000001,7.0,2.0,3.0,2.0,5.0,25.0,40.0,7.0,0.0,0.1111111111111111,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,142.25686710331388,96.55000000000001,3.1173400000000004,93.73040000000005,13.699589251754983,7.749265149615205,4.13135604674772,4.13135604674772,2.768782020140365,13.699589251754983,7.749265149615205,4.13135604674772,4.13135604674772,2.768782020140365,-3.4799999999999995,15.071485087913052,5.862399969288684,2.651597570502681,3.534202948660653
CHEMBL3671284,Cc1ncnc(C#N)c1-c1ccc(Oc2nccc3[nH]ccc23)cc1F,Dopamine D1 receptor,28.3,345.102588224,345.33700000000005,6.0,1.0,3.0,1.0,5.0,26.0,38.0,7.0,0.0,0.05263157894736842,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,147.49690496990908,87.47999999999999,4.131400000000002,93.04570000000002,13.69386929898993,7.786980329373567,4.009547762887453,4.009547762887453,2.7916473307455956,13.69386929898993,7.786980329373567,4.009547762887453,4.009547762887453,2.7916473307455956,-3.789999999999999,15.721146118735113,6.256824241301052,2.6341137502679417,3.7832480052591464
CHEMBL3697607,Cc1cc(Oc2ncc(Cl)c(C)c2Cl)ccc1-c1c(C)cnc(=O)n1C,Dopamine D1 receptor,354.0,389.06978214400004,390.27000000000015,5.0,0.0,3.0,0.0,5.0,26.0,43.0,7.0,0.0,0.21052631578947367,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,160.7558752019603,57.010000000000005,4.866660000000004,103.45600000000005,16.312675551431095,8.669688561619884,5.02861717161683,5.02861717161683,3.1160488543168694,14.800817659394184,7.91375961560143,4.20241335435424,4.20241335435424,2.7352258349891994,-2.37,18.421950761222956,7.094931005767091,3.323443005456228,5.02701806317367
CHEMBL3697608,Cc1cc(Oc2ncccc2C(F)(F)F)ccc1-c1c(C)cnc(=O)n1C,Dopamine D1 receptor,337.0,375.119461412,375.35000000000014,5.0,0.0,3.0,0.0,5.0,27.0,43.0,8.0,0.0,0.21052631578947367,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,152.64594895697567,57.010000000000005,4.270240000000003,93.70100000000005,14.833482670782663,8.01940851877271,4.108574639858362,4.108574639858362,2.8179243268364935,14.833482670782663,8.01940851877271,4.108574639858362,4.108574639858362,2.8179243268364935,-3.16,18.625735509781553,6.863769777906807,3.6911487149443674,4.734917054937935
CHEMBL8514,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,Dopamine D1 receptor,2.3,361.240564612,361.52900000000017,2.0,1.0,0.0,1.0,2.0,27.0,58.0,2.0,0.0,0.52,5.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,162.7693187745286,23.47,4.844800000000005,110.08780000000006,16.833220300825836,10.532363971661994,7.629354297886593,7.629354297886593,5.759029036436493,16.833220300825836,10.532363971661994,7.629354297886593,7.629354297886593,5.759029036436493,-1.6399999999999997,17.457888468991527,5.926517531044557,2.606254212630547,3.8320178543147745
CHEMBL2420769,c1ccc(N2CCN(Cc3cccs3)CC2)cc1,Dopamine D1 receptor,10000.0,258.119069576,258.39,2.0,0.0,3.0,0.0,3.0,18.0,36.0,3.0,0.0,0.3333333333333333,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,112.46740735483304,6.48,3.0703000000000014,78.25100000000005,11.273508121841253,7.343803639094224,4.314325996784445,4.314325996784445,3.1720996043663017,10.457011540913527,6.464150827839329,3.4531767545166594,3.4531767545166594,2.425927673757122,-1.3199999999999998,11.752612557258736,5.547634735965579,2.7373347107438017,3.6221778700552116
CHEMBL366164,CN(C)C[C@H]1C[C@@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,Dopamine D1 receptor,22.0,329.12496347999996,329.44000000000005,2.0,0.0,2.0,0.0,3.0,23.0,43.0,4.0,0.0,0.3684210526315789,4.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,140.19345414728053,12.47,4.4657000000000036,90.49100000000004,14.145887484633993,8.796599200520749,5.790272347848166,5.790272347848166,4.852178347890985,13.329390903706267,7.980102619593022,4.606875894453782,4.606875894453782,3.7023654077853694,-1.3599999999999999,15.184316073536854,5.930369176789154,2.7964954366104386,3.9151565223098728
CHEMBL187420,c1ccc(Cc2ccccc2NCCN2CCCC2)cc1,Dopamine D1 receptor,10000.0,280.193948768,280.4149999999999,2.0,1.0,6.0,1.0,2.0,21.0,45.0,2.0,0.0,0.3684210526315789,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,127.34695682661946,15.27,3.7851000000000026,89.85370000000005,12.593113486512427,7.99737734154292,4.196928979065396,4.196928979065396,3.017604573577556,12.593113486512427,7.99737734154292,4.196928979065396,4.196928979065396,3.017604573577556,-1.7999999999999998,14.150516197935207,7.277638408304498,4.08365650969529,4.903920960925153
CHEMBL4083727,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2c1OCCO2,Dopamine D1 receptor,5300.0,424.21105537599993,424.50100000000026,8.0,1.0,7.0,1.0,8.0,31.0,59.0,8.0,0.0,0.43478260869565216,5.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,181.08705488815565,71.7,2.792300000000001,117.67080000000004,17.573332545084238,10.92880564987756,5.868149962412671,5.868149962412671,4.1882755508067415,17.573332545084238,10.92880564987756,5.868149962412671,5.868149962412671,4.1882755508067415,-3.1299999999999994,19.811081044945595,8.931993221236064,4.341691936112491,5.708143277381044
CHEMBL4061986,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2cccnc12,Dopamine D1 receptor,1100.0,417.21647510400004,417.51300000000015,7.0,1.0,7.0,1.0,7.0,31.0,58.0,7.0,0.0,0.3333333333333333,5.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,181.03722386655954,66.13,3.569300000000003,121.98180000000004,17.52188680485225,10.880354578982692,5.946796422822141,5.946796422822141,4.249383959038127,17.52188680485225,10.880354578982692,5.946796422822141,5.946796422822141,4.249383959038127,-3.319999999999999,19.63212860932558,8.813522857058128,4.2715688016136175,5.581555297774059
CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Dopamine D1 receptor,1000.0,410.211804324,410.4930000000003,6.0,0.0,4.0,0.0,6.0,30.0,57.0,7.0,0.0,0.5217391304347826,5.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,174.23929709545143,64.16,3.5904200000000026,112.25800000000005,17.363784324560765,10.963062134042449,6.694743712192054,6.694743712192054,4.943831929390462,17.363784324560765,10.963062134042449,6.694743712192054,6.694743712192054,4.943831929390462,-2.539999999999999,19.42507820908214,7.945993904374621,3.5548338156190753,5.145051768045565
CHEMBL3289642,O=C1c2ccc(F)cc2CC1CCN1CCN(c2ccc(Cl)cc2)CC1,Dopamine D1 receptor,641.0,372.14046922399996,372.8710000000001,3.0,0.0,4.0,0.0,3.0,26.0,48.0,5.0,0.0,0.38095238095238093,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,157.91130511833043,23.550000000000004,4.046400000000003,102.64650000000003,15.383082995323532,9.532924901958872,5.779682604643711,5.779682604643711,4.128761274295005,14.627154049305076,9.154960428949643,5.527706289304226,5.527706289304226,4.002773116625263,-1.9099999999999997,17.501152767098066,7.373675542354226,3.6210970155505255,4.963377773913692
CHEMBL1087300,CN1CCc2ccccc2Cc2c[nH]c3cccc(c23)CC1,Dopamine D1 receptor,4.2,290.178298704,290.4100000000001,2.0,1.0,0.0,1.0,1.0,22.0,44.0,2.0,0.0,0.3,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,131.32297748136426,19.03,3.789100000000002,92.45170000000005,13.101549654949705,8.142600164142273,4.898780810167124,4.898780810167124,3.5978596037972097,13.101549654949705,8.142600164142273,4.898780810167124,4.898780810167124,3.5978596037972097,-2.0599999999999996,13.592466652326033,5.617947319351962,2.439311532200488,3.4709891633098167
CHEMBL58422,CN1CCc2cc(Cl)c(O)cc2[C@@H]2c3ccccc3CC[C@H]21,Dopamine D1 receptor,513.0,313.12334194,313.8280000000001,2.0,1.0,0.0,1.0,2.0,22.0,42.0,3.0,0.0,0.3684210526315789,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,135.88876346855986,23.47,3.9802000000000026,89.84480000000005,13.475549888290796,8.320283240270024,5.63082594741654,5.63082594741654,4.36634373733359,12.719620942272343,7.942318767260797,5.328092631707695,5.328092631707695,4.180083117234549,-1.5099999999999998,14.105861101188681,5.290219143479435,2.1333924139304776,3.391958928762285
CHEMBL11608,NCCc1ccc(O)cc1,Dopamine D1 receptor,390000.0,137.084063972,137.18199999999996,2.0,3.0,2.0,2.0,2.0,10.0,21.0,2.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.2954117974989,46.25,0.8934,40.86520000000002,5.748178503821183,3.3067756838530347,1.3693530069141389,1.3693530069141389,0.829281263622071,5.748178503821183,3.3067756838530347,1.3693530069141389,1.3693530069141389,0.829281263622071,-1.02,7.091358574610246,3.2248465665342856,1.739178486124621,2.2868543351395316
CHEMBL531,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,Dopamine D1 receptor,2020.0,314.18166983199995,314.4980000000001,2.0,1.0,4.0,1.0,2.0,22.0,48.0,3.0,0.0,0.5789473684210527,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,137.2078727191193,19.03,4.271100000000003,96.88470000000005,14.456051038338217,10.026701994030066,6.37960863859316,6.37960863859316,5.512673850921708,13.63955445741049,8.632855143912716,5.574870784468795,5.574870784468795,4.799777311303776,-0.93,14.648970351845616,5.934405613799897,2.296634279562432,3.951496904199131
CHEMBL612083,CCCN(CCc1ccccc1)[C@H]1CCc2c(O)cccc2C1,Dopamine D1 receptor,1200.0,309.209264484,309.45300000000003,2.0,1.0,6.0,1.0,2.0,23.0,50.0,2.0,0.0,0.42857142857142855,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.32121262400065,23.47,4.204200000000004,95.92980000000006,14.040327082012386,8.853225291804163,4.98914563595082,4.98914563595082,3.7610502137617763,14.040327082012386,8.853225291804163,4.98914563595082,4.98914563595082,3.7610502137617763,-1.7999999999999998,16.071730083234243,7.649704142011834,3.9418465453859923,5.345390442913617
CHEMBL317741,C=CCN1CCc2c(cc(O)c(O)c2Cl)[C@@H](c2ccccc2)C1,Dopamine D1 receptor,20.0,329.11825655999996,329.82700000000006,3.0,2.0,3.0,2.0,3.0,23.0,43.0,4.0,0.0,0.2631578947368421,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,140.99922534210083,43.7,3.9272000000000036,93.40760000000003,13.629870264977303,8.106526005951386,4.846744325970766,4.846744325970766,3.5867220175147354,12.873941318958849,7.728561532942159,4.439616043037087,4.439616043037087,3.286309768849008,-1.9699999999999993,15.907916229637987,6.648771052728788,3.073197370689633,4.598612736384849
CHEMBL201483,CN1CCc2ccccc2Cc2ccn(C)c2CC1,Dopamine D1 receptor,1000.0,254.17829870399999,254.37699999999992,2.0,0.0,0.0,0.0,2.0,19.0,41.0,2.0,0.0,0.4117647058823529,3.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,115.21622655062102,8.17,2.646300000000001,79.56600000000005,11.894062712070411,7.1222607100216,4.288227266761927,4.288227266761927,3.011225089720435,11.894062712070411,7.1222607100216,4.288227266761927,4.288227266761927,3.011225089720435,-1.54,12.491604609133132,5.217323238887101,2.5890061862668428,3.430144158853658
CHEMBL2334886,COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)C[C@H]21,Dopamine D1 receptor,1189.0,341.162708216,341.4070000000001,5.0,1.0,3.0,1.0,5.0,25.0,48.0,5.0,0.0,0.4,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,147.29107504459543,51.16000000000001,3.073500000000002,94.76380000000005,14.834350533085827,8.52434626435891,5.428723930632756,5.428723930632756,4.170084414472498,14.834350533085827,8.52434626435891,5.428723930632756,5.428723930632756,4.170084414472498,-2.4,16.0892578125,6.151961126473195,2.501041666666667,3.959219544652206
CHEMBL490533,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,Dopamine D1 receptor,66.0,339.147058152,339.3910000000001,5.0,0.0,2.0,0.0,5.0,25.0,46.0,5.0,0.0,0.4,5.0,2.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,146.60455536837708,40.160000000000004,3.088000000000002,92.67000000000006,14.50249200923628,8.673965590566626,5.622440897512942,5.622440897512942,4.379010661843809,14.50249200923628,8.673965590566626,5.622440897512942,5.622440897512942,4.379010661843809,-2.4,14.902278252021032,5.560785265354656,2.1867768595041324,3.3147347729621477
CHEMBL2334892,COc1cc2c(cc1O)[C@H]1Cc3ccc(OC)c(OC)c3CN1CC2,Dopamine D1 receptor,6.6,341.16270821600006,341.40700000000015,5.0,1.0,3.0,1.0,5.0,25.0,48.0,5.0,0.0,0.4,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,147.29107504459543,51.160000000000004,3.073500000000001,94.76380000000006,14.834350533085827,8.52434626435891,5.428723930632755,5.428723930632755,4.169354643433408,14.834350533085827,8.52434626435891,5.428723930632755,5.428723930632755,4.169354643433408,-2.4,16.0892578125,6.151961126473195,2.501041666666667,3.959219544652206
CHEMBL3613879,Clc1cccc(N2CCN(CCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,Dopamine D1 receptor,110.0,455.1391990960001,456.3810000000001,7.0,0.0,6.0,0.0,7.0,31.0,54.0,9.0,0.0,0.3181818181818182,5.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,190.32215192391783,54.49,3.976600000000003,123.54500000000002,18.54418189756754,11.191668775443567,6.548923356788754,6.548923356788754,4.439470707241927,17.032324005530633,10.435739829425113,5.739996479443578,5.739996479443578,4.0244082065979905,-2.6099999999999994,20.301473521275753,8.863843257263682,4.394160648251529,5.804809005937976
CHEMBL56666,CN1CCc2cc(Cl)c(O)cc2[C@@H]2c3ccccc3CC[C@@H]21,Dopamine D1 receptor,531.0,313.12334194,313.8280000000001,2.0,1.0,0.0,1.0,2.0,22.0,42.0,3.0,0.0,0.3684210526315789,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,135.88876346855986,23.47,3.9802000000000026,89.84480000000005,13.475549888290796,8.320283240270024,5.63082594741654,5.63082594741654,4.36634373733359,12.719620942272343,7.942318767260797,5.328092631707695,5.328092631707695,4.180083117234549,-1.5099999999999998,14.105861101188681,5.290219143479435,2.1333924139304776,3.391958928762285
CHEMBL139722,COc1ccccc1N1CCN(CCNC(=O)c2cc3ccccn3n2)CC1,Dopamine D1 receptor,1200.0,379.20082504000004,379.46400000000006,7.0,1.0,6.0,1.0,6.0,28.0,53.0,7.0,1.0,0.3333333333333333,4.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,164.05306188533368,62.11,1.8949,109.17220000000003,16.04414407275348,9.573583757576351,5.1143545047412475,5.1143545047412475,3.570588850158332,16.04414407275348,9.573583757576351,5.1143545047412475,5.1143545047412475,3.570588850158332,-3.06,18.31015150063358,8.308432173712792,3.9400232637499832,5.433166136907842
CHEMBL381912,c1ccc(C2CCCC3c4[nH]c5ccccc5c4CCN23)cc1,Dopamine D1 receptor,10000.0,302.178298704,302.42100000000005,2.0,1.0,1.0,1.0,1.0,23.0,45.0,2.0,0.0,0.3333333333333333,5.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,136.6820884422317,19.03,4.992300000000004,94.48370000000004,13.333600462518584,8.81805965793437,5.739998338529384,5.739998338529384,4.724123669357885,13.333600462518584,8.81805965793437,5.739998338529384,5.739998338529384,4.724123669357885,-2.0599999999999996,13.385484238354888,5.241931254798239,2.0508084930365538,3.0506864430278995
CHEMBL610449,CN1CCCc2cc3c(cc2-c2ccccc2CC1)OCO3,Dopamine D1 receptor,10000.0,295.157228912,295.38200000000006,3.0,0.0,0.0,0.0,3.0,22.0,43.0,3.0,0.0,0.3684210526315789,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,131.01835394849596,21.700000000000003,3.5028000000000024,87.52300000000005,12.970452478684727,8.004425275942548,4.654762394870612,4.654762394870612,3.4052384578310173,12.970452478684727,8.004425275942548,4.654762394870612,4.654762394870612,3.4052384578310173,-1.9999999999999996,13.648393194706994,5.652892561983471,2.458412098298677,3.5069500169720453
